start,State,mean,Min,Max
2023-07-15 12:00:00,,0.2099788164088889,-0.105,0.482
2023-07-15 13:00:00,,1.427289166806111,-0.644,5.656
2023-07-15 14:00:00,,0.7306940893497221,0.192,3.942
2023-07-15 15:00:00,,1.138900010433889,0.158,2.736
2023-07-15 16:00:00,,1.9738791908433333,0.21,5.212
2023-07-15 17:00:00,,0.4486653174186112,0.222,3.099
2023-07-15 18:00:00,,1.6162376205891669,0.115,4.745
2023-07-15 19:00:00,,0.6935494741399998,0.137,2.426
2023-07-15 20:00:00,,0.20871752058833337,0.107,0.293
2023-07-15 21:00:00,,0.22800852924333337,0.128,0.416
2023-07-15 22:00:00,,0.2834931126355556,0.162,0.366
2023-07-15 23:00:00,,0.2696964843522222,0.122,0.356
2023-07-16 00:00:00,,0.23539478484305557,0.112,0.338
2023-07-16 01:00:00,,0.18094572039333334,0.08,0.28
2023-07-16 02:00:00,,0.16726224393194444,0.09,0.28
2023-07-16 03:00:00,,0.17333508534583333,0.104,0.252
2023-07-16 04:00:00,,0.19963059931583338,0.105,0.284
2023-07-16 05:00:00,,0.20422753318472223,0.088,0.284
2023-07-16 06:00:00,,0.17564879563,0.111,0.289
2023-07-16 07:00:00,,0.2521666687608333,0.138,0.377
2023-07-16 08:00:00,,0.19610227459861115,0.009,0.413
2023-07-16 09:00:00,,0.20183840210722223,-0.946,0.783
2023-07-16 10:00:00,,0.21385369872611112,-0.079,0.538
2023-07-16 11:00:00,,0.3263445094988889,-0.308,3.307
2023-07-16 12:00:00,,0.3338563199577778,-1.11,0.879
2023-07-16 13:00:00,,0.28695191124249997,-0.403,1.516
2023-07-16 14:00:00,,0.2281727397441667,0.113,0.295
2023-07-16 15:00:00,,0.2692728232472222,0.121,0.422
2023-07-16 16:00:00,,0.29372494113750003,0.179,0.429
2023-07-16 17:00:00,,0.2674727724161111,0.194,0.409
2023-07-16 18:00:00,,0.3710370911552778,0.23,1.605
2023-07-16 19:00:00,,1.0297830035952777,0.225,2.396
2023-07-16 20:00:00,,0.49264447120833327,0.233,2.279
2023-07-16 21:00:00,,0.20288828158888886,0.128,0.366
2023-07-16 22:00:00,,0.23200318237111114,0.115,0.3
2023-07-16 23:00:00,,0.2352503453363889,0.11,0.32
2023-07-17 00:00:00,,0.2035238403388889,0.11,0.289
2023-07-17 01:00:00,,0.1728886264666667,0.109,0.285
2023-07-17 02:00:00,,0.16439307467027778,0.108,0.283
2023-07-17 03:00:00,,0.19211912664527778,0.109,0.273
2023-07-17 04:00:00,,0.20136859973333332,0.105,0.511
2023-07-17 05:00:00,,0.18426683415666667,0.098,0.312
2023-07-17 06:00:00,,0.1672769553275,0.094,0.286
2023-07-17 07:00:00,,0.2489922434177778,0.181,0.363
2023-07-17 08:00:00,,0.4182783791602778,0.185,4.396
2023-07-17 09:00:00,,0.4822047957822222,0.302,0.841
2023-07-17 10:00:00,,0.4840233782730556,0.076,0.849
2023-07-17 11:00:00,,0.4873464887241667,-0.262,3.471
2023-07-17 12:00:00,,1.2074996421158335,0.092,3.763
2023-07-17 13:00:00,,0.4702482996719444,-0.086,3.453
2023-07-17 14:00:00,,0.3940987173636111,0.13,3.399
2023-07-17 15:00:00,,0.3329530846263889,0.235,0.521
2023-07-17 16:00:00,,0.29345226238111105,0.123,0.446
2023-07-17 17:00:00,,0.2961991293797222,0.127,0.414
2023-07-17 18:00:00,,0.5487171656858333,0.118,5.226
2023-07-17 19:00:00,,0.35433002124194446,0.222,0.549
2023-07-17 20:00:00,,0.5306100072955556,0.392,1.39
2023-07-17 21:00:00,,0.4923222689144444,0.422,0.591
2023-07-17 22:00:00,,0.2995677515219444,0.122,0.66
2023-07-17 23:00:00,,0.2069401604094445,0.12,0.301
2023-07-18 00:00:00,,0.17422076733777778,0.11,0.288
2023-07-18 01:00:00,,0.1672642064711111,0.11,0.287
2023-07-18 02:00:00,,0.19559956704444445,0.11,0.277
2023-07-18 03:00:00,,0.19976906175388895,0.11,0.278
2023-07-18 04:00:00,,0.18210083123222223,0.11,0.279
2023-07-18 05:00:00,,0.16858019368166666,0.109,0.286
2023-07-18 06:00:00,,0.1653041867336111,0.108,0.251
2023-07-18 07:00:00,,0.7538747759088889,0.112,3.016
2023-07-18 08:00:00,,0.29148363099111113,0.136,0.452
2023-07-18 09:00:00,,0.7253690062508333,0.113,2.586
2023-07-18 10:00:00,,0.18831244756694446,0.111,0.282
2023-07-18 11:00:00,,0.21029631269499996,0.092,0.314
2023-07-18 12:00:00,,0.2179127751558333,0.092,0.307
2023-07-18 13:00:00,,0.19900181192055555,0.097,0.314
2023-07-18 14:00:00,,0.18204470056388888,0.119,0.295
2023-07-18 15:00:00,,0.1848571646461111,0.117,0.355
2023-07-18 16:00:00,,0.20731225404722223,0.115,0.291
2023-07-18 17:00:00,,0.29060625947111113,0.115,0.373
2023-07-18 18:00:00,,0.18578855810527775,0.114,0.32
2023-07-18 19:00:00,,1.0988935113919442,0.225,2.553
2023-07-18 20:00:00,,0.3130167603952778,0.112,0.534
2023-07-18 21:00:00,,0.27389251377638885,0.113,0.383
2023-07-18 22:00:00,,0.19745563479833336,0.121,0.333
2023-07-18 23:00:00,,0.19300111609638892,0.114,0.322
2023-07-19 00:00:00,,0.21547900143999998,0.114,0.289
2023-07-19 01:00:00,,0.2015884824844444,0.114,0.29
2023-07-19 02:00:00,,0.17218424196777782,0.111,0.285
2023-07-19 03:00:00,,0.1674985503244444,0.112,0.285
2023-07-19 04:00:00,,0.19666057499222223,0.111,0.276
2023-07-19 05:00:00,,0.25159371384555557,0.11,0.592
2023-07-19 06:00:00,,0.28605724603722216,0.114,0.579
2023-07-19 07:00:00,,0.3003993331061111,0.186,1.481
2023-07-19 08:00:00,,0.22313490347138887,0.108,0.377
2023-07-19 09:00:00,,0.2057243122361111,0.028,0.288
2023-07-19 10:00:00,,0.17258883830805552,0.105,0.291
2023-07-19 11:00:00,,0.1666278685638889,-0.302,0.293
2023-07-19 12:00:00,,0.18570555807305553,-0.539,0.393
2023-07-19 13:00:00,,0.20512420347194446,0.089,0.344
2023-07-19 14:00:00,,0.20764871303277777,0.109,0.501
2023-07-19 15:00:00,,0.18694469589888887,-0.032,0.338
2023-07-19 16:00:00,,0.21599381858388889,0.105,0.315
2023-07-19 17:00:00,,0.29302542879694443,0.188,0.404
2023-07-19 18:00:00,,0.3123301319525,0.173,0.476
2023-07-19 19:00:00,,0.4504398740949999,0.168,3.221
2023-07-19 20:00:00,,0.2034956205369444,0.129,0.336
2023-07-19 21:00:00,,0.3167432185541666,0.143,0.509
2023-07-19 22:00:00,,0.23331516092916668,0.114,0.329
2023-07-19 23:00:00,,0.19313279848972223,0.115,0.294
2023-07-20 00:00:00,,0.17455200188222222,0.11,1.245
2023-07-20 01:00:00,,0.16488321307888887,0.11,0.285
2023-07-20 02:00:00,,0.19770978758194446,0.11,0.285
2023-07-20 03:00:00,,0.25660906910388886,0.108,0.571
2023-07-20 04:00:00,,0.25765493214305557,0.11,0.556
2023-07-20 05:00:00,,0.17455593694305557,0.102,0.291
2023-07-20 06:00:00,,0.17821881598277778,0.109,0.269
2023-07-20 07:00:00,,0.3332744901747222,0.111,1.529
2023-07-20 08:00:00,,0.20639326016666662,0.11,0.289
2023-07-20 09:00:00,,0.16972332327638892,-0.535,0.675
2023-07-20 10:00:00,,0.20440206183555557,-0.01,1.7
2023-07-20 11:00:00,,0.22769701669277778,-0.173,0.576
2023-07-20 12:00:00,,0.23622253470999996,0.115,1.366
2023-07-20 13:00:00,,0.20252567532944446,0.075,0.293
2023-07-20 14:00:00,,0.18270558890638888,0.096,0.296
2023-07-20 15:00:00,,0.22536008707722224,0.12,0.304
2023-07-20 16:00:00,,0.1984786683341667,0.117,0.306
2023-07-20 17:00:00,,0.31348414623416665,0.122,0.42
2023-07-20 18:00:00,,0.5173138778477778,0.199,4.07
2023-07-20 19:00:00,,0.3930749048708333,0.142,3.185
2023-07-20 20:00:00,,0.2202946250758333,0.117,0.354
2023-07-20 21:00:00,,0.2712975380694444,0.162,0.357
2023-07-20 22:00:00,,0.23553827713555556,0.139,0.326
2023-07-20 23:00:00,,0.1904897330119444,0.114,0.29
2023-07-21 00:00:00,,0.17012641423916666,0.11,0.287
2023-07-21 01:00:00,,0.1681683434075,0.11,0.25
2023-07-21 02:00:00,,0.29878658253916673,0.109,0.577
2023-07-21 03:00:00,,0.24085772130583336,0.108,0.391
2023-07-21 04:00:00,,0.17205109839888888,0.109,0.282
2023-07-21 05:00:00,,0.16473571998749997,0.108,0.289
2023-07-21 06:00:00,,0.19858204075555555,0.109,0.279
2023-07-21 07:00:00,,0.28559999371888894,0.109,0.379
2023-07-21 08:00:00,,0.36364006930305554,0.101,3.184
2023-07-21 09:00:00,,0.24992172186944442,0.177,0.371
2023-07-21 10:00:00,,0.29423898476111116,-0.146,0.504
2023-07-21 11:00:00,,0.3518217268944445,0.166,3.287
2023-07-21 12:00:00,,0.3000653460569445,0.131,2.708
2023-07-21 13:00:00,,0.1777387645038889,0.116,0.298
2023-07-21 14:00:00,,0.22789817842500001,0.119,0.3
2023-07-21 15:00:00,,0.17320806371472222,0.118,0.298
2023-07-21 16:00:00,,0.21372985750305554,0.12,0.293
2023-07-21 17:00:00,,0.29451940283666667,0.123,0.392
2023-07-21 18:00:00,,0.7998009558999998,0.115,2.223
2023-07-21 19:00:00,,0.39993104590083334,0.327,0.505
2023-07-21 20:00:00,,0.39047011658638886,0.317,0.481
2023-07-21 21:00:00,,0.4251339395405556,0.32,0.59
2023-07-21 22:00:00,,0.5399617435788889,0.338,0.631
2023-07-21 23:00:00,,0.2404822974730556,0.119,0.48
2023-07-22 00:00:00,,0.16901282797916664,0.11,0.288
2023-07-22 01:00:00,,0.2901760119741667,0.109,0.586
2023-07-22 02:00:00,,0.24623841838861107,0.11,0.325
2023-07-22 03:00:00,,0.17834375473527775,0.11,0.283
2023-07-22 04:00:00,,0.16618599235166667,0.109,0.286
2023-07-22 05:00:00,,0.1730279720775,0.11,0.26
2023-07-22 06:00:00,,0.20254708265583335,0.109,0.299
2023-07-22 07:00:00,,0.2802318002261111,0.111,0.413
2023-07-22 08:00:00,,0.17859170539083336,0.101,0.284
2023-07-22 09:00:00,,0.16772280858083335,0.109,0.293
2023-07-22 10:00:00,,0.2338171554694444,0.102,3.195
2023-07-22 11:00:00,,0.19983400944916663,0.108,0.285
2023-07-22 12:00:00,,0.5363795738066667,0.107,2.649
2023-07-22 13:00:00,,0.26258291517750004,0.135,0.658
2023-07-22 14:00:00,,0.6699970777425001,0.073,2.353
2023-07-22 15:00:00,,0.23414452106250003,0.108,0.802
2023-07-22 16:00:00,,0.3497791045780556,0.113,3.271
2023-07-22 17:00:00,,0.4029595998302778,0.242,0.518
2023-07-22 18:00:00,,0.20114310096222224,0.112,0.459
2023-07-22 19:00:00,,0.989463593934722,0.189,2.298
2023-07-22 20:00:00,,0.3569631505358333,0.179,2.312
2023-07-22 21:00:00,,0.3829751712119444,0.165,3.319
2023-07-22 22:00:00,,0.2533634152622222,0.165,0.465
2023-07-22 23:00:00,,0.19717206419722222,0.124,0.318
2023-07-23 00:00:00,,0.30933990194055555,0.11,0.607
2023-07-23 01:00:00,,0.2341654630097222,0.111,0.293
2023-07-23 02:00:00,,0.1897555544477778,0.109,0.291
2023-07-23 03:00:00,,0.1680649772861111,0.11,0.287
2023-07-23 04:00:00,,0.16289456076833334,0.109,0.248
2023-07-23 05:00:00,,0.20291804657444448,0.1,0.287
2023-07-23 06:00:00,,0.20406958769611114,0.109,0.293
2023-07-23 07:00:00,,0.2625297749530556,0.112,0.409
2023-07-23 08:00:00,,0.1739065735166667,-0.049,0.468
2023-07-23 09:00:00,,0.17156765420361111,0.101,0.254
2023-07-23 10:00:00,,0.2049266675597222,0.1,0.796
2023-07-23 11:00:00,,0.2941731797158334,-0.27,3.213
2023-07-23 12:00:00,,0.2366786463163889,-0.337,0.757
2023-07-23 13:00:00,,0.4086754082658333,-0.801,2.424
2023-07-23 14:00:00,,0.2745670390094444,0.059,1.637
2023-07-23 15:00:00,,0.4479666416091666,0.122,2.383
2023-07-23 16:00:00,,0.2986518628266667,0.117,0.796
2023-07-23 17:00:00,,0.7064904520433335,0.127,3.229
2023-07-23 18:00:00,,0.19618545917805555,0.112,1.505
2023-07-23 19:00:00,,0.8194305283336112,0.157,2.243
2023-07-23 20:00:00,,0.7037949016969445,0.158,2.426
2023-07-23 21:00:00,,0.2635250103391667,0.157,1.398
2023-07-23 22:00:00,,0.35570039788166663,0.154,0.661
2023-07-23 23:00:00,,0.24985232281222228,0.117,0.344
2023-07-24 00:00:00,,0.20870400055194446,0.113,0.298
2023-07-24 01:00:00,,0.17558350374277776,0.104,0.289
2023-07-24 02:00:00,,0.16539328149527777,0.11,0.282
2023-07-24 03:00:00,,0.20201644173305558,0.112,0.278
2023-07-24 04:00:00,,0.2048646367961111,0.11,0.298
2023-07-24 05:00:00,,0.18100784643277779,0.11,0.288
2023-07-24 06:00:00,,0.17330193999,0.112,0.287
2023-07-24 07:00:00,,0.26114146195138893,0.189,0.368
2023-07-24 08:00:00,,0.44398045314416673,0.184,4.329
2023-07-24 09:00:00,,0.3544371483047222,0.222,0.453
2023-07-24 10:00:00,,0.2900873536383333,0.2,0.428
2023-07-24 11:00:00,,0.6774558413605555,0.246,3.624
2023-07-24 12:00:00,,0.9534117421030558,0.119,3.55
2023-07-24 13:00:00,,0.27613491264444445,0.111,0.485
2023-07-24 14:00:00,,0.20999633475194446,0.113,0.317
2023-07-24 15:00:00,,0.3393926037502777,0.11,4.33
2023-07-24 16:00:00,,0.22542189838805557,0.114,0.334
2023-07-24 17:00:00,,0.2892220701766667,0.119,0.399
2023-07-24 18:00:00,,0.6305239721124999,0.115,5.299
2023-07-24 19:00:00,,0.3975353394966666,0.135,0.612
2023-07-24 20:00:00,,0.6247217625794445,0.411,0.912
2023-07-24 21:00:00,,0.4944935330288889,0.359,0.583
2023-07-24 22:00:00,,0.30438724941944445,0.121,0.478
2023-07-24 23:00:00,,0.18920848159277778,0.114,0.287
2023-07-25 00:00:00,,0.16969136157583334,0.109,0.293
2023-07-25 01:00:00,,0.17014715910222222,0.11,0.254
2023-07-25 02:00:00,,0.19721065440666666,0.11,0.278
2023-07-25 03:00:00,,0.195692087475,0.11,0.289
2023-07-25 04:00:00,,0.17203625040194445,0.11,0.279
2023-07-25 05:00:00,,0.16627532898583333,0.105,0.288
2023-07-25 06:00:00,,0.17401496427916666,0.111,0.257
2023-07-25 07:00:00,,0.33983697457083334,0.113,1.537
2023-07-25 08:00:00,,0.21908445893749998,0.076,0.297
2023-07-25 09:00:00,,0.19686813203305553,0.072,0.343
2023-07-25 10:00:00,,0.21070673055916664,0.003,0.437
2023-07-25 11:00:00,,0.18663712739722224,0.093,0.375
2023-07-25 12:00:00,,0.2123582578797222,0.125,0.384
2023-07-25 13:00:00,,0.22132137683,0.053,0.335
2023-07-25 14:00:00,,0.19788209528444445,0.121,0.297
2023-07-25 15:00:00,,0.1778531442863889,0.112,0.301
2023-07-25 16:00:00,,0.17667487528111114,0.112,0.291
2023-07-25 17:00:00,,0.2799197822402778,0.188,0.396
2023-07-25 18:00:00,,0.20914546345083337,0.114,0.287
2023-07-25 19:00:00,,1.0733398691480556,0.118,2.662
2023-07-25 20:00:00,,0.2817465760202778,0.116,0.519
2023-07-25 21:00:00,,0.29019288332388893,0.113,0.431
2023-07-25 22:00:00,,0.21397021178333334,0.131,0.31
2023-07-25 23:00:00,,0.17811110956999998,0.111,0.288
2023-07-26 00:00:00,,0.18232319247305553,0.11,0.276
2023-07-26 01:00:00,,0.2051062672769444,0.111,0.295
2023-07-26 02:00:00,,0.19698692042500002,0.109,0.282
2023-07-26 03:00:00,,0.16539036098305557,0.107,0.279
2023-07-26 04:00:00,,0.16157008454027777,0.109,0.278
2023-07-26 05:00:00,,0.20004162821694446,0.11,0.322
2023-07-26 06:00:00,,0.20494767436861114,0.097,0.293
2023-07-26 07:00:00,,0.29571280954749996,0.112,0.417
2023-07-26 08:00:00,,0.7383295516597221,0.11,4.216
2023-07-26 09:00:00,,0.34376704628386373,0.17,0.484
2023-07-26 10:00:00,,0.8684213622941668,0.242,2.518
2023-07-26 11:00:00,,0.3287390264969445,0.211,0.453
2023-07-26 12:00:00,,0.3428883546758334,0.206,0.458
2023-07-26 13:00:00,,0.31125446374888893,0.129,0.465
2023-07-26 14:00:00,,0.2976323511880556,0.169,0.446
2023-07-26 15:00:00,,0.3180576840912505,0.201,0.456
2023-07-26 16:00:00,,0.4231386305888889,0.214,0.737
2023-07-26 17:00:00,,0.3696135562680556,0.206,0.486
2023-07-26 18:00:00,,0.4583483914477778,0.194,3.291
2023-07-26 19:00:00,,0.28984818547472224,0.131,0.543
2023-07-26 20:00:00,,0.2157285768536111,0.113,0.301
2023-07-26 21:00:00,,0.2432443793969444,0.114,0.485
2023-07-26 22:00:00,,0.1812896650375,0.114,0.3
2023-07-26 23:00:00,,0.17011903862888889,0.11,0.283
2023-07-27 00:00:00,,0.19407150795750003,0.109,0.285
2023-07-27 01:00:00,,0.2007009096122222,0.108,0.286
2023-07-27 02:00:00,,0.18067272279555557,0.108,0.289
2023-07-27 03:00:00,,0.20814522766250002,0.11,0.298
2023-07-27 04:00:00,,0.17233707910916665,0.109,0.249
2023-07-27 05:00:00,,0.20262613055944445,0.11,0.286
2023-07-27 06:00:00,,0.20501740382944444,0.095,0.286
2023-07-27 07:00:00,,0.2964853324416667,0.118,1.408
2023-07-27 08:00:00,,0.17317683602611114,0.103,0.337
2023-07-27 09:00:00,,0.17972303489222227,0.066,0.34
2023-07-27 10:00:00,,0.1991276180113889,-0.018,0.33
2023-07-27 11:00:00,,0.2043759530188889,0.096,0.288
2023-07-27 12:00:00,,0.17877441031555555,0.114,0.298
2023-07-27 13:00:00,,0.1772092322055556,0.12,0.299
2023-07-27 14:00:00,,0.29969480470000004,0.09,0.598
2023-07-27 15:00:00,,0.2656042353925,0.018,0.406
2023-07-27 16:00:00,,0.18537000176805554,0.094,0.347
2023-07-27 17:00:00,,0.2547075643172222,0.183,0.381
2023-07-27 18:00:00,,0.2889150487461111,0.157,0.491
2023-07-27 19:00:00,,0.4042916781455555,0.142,3.33
2023-07-27 20:00:00,,0.2918537596288889,0.16,0.36
2023-07-27 21:00:00,,0.25346546395888886,0.168,0.428
2023-07-27 22:00:00,,0.20250382696583336,0.121,0.322
2023-07-27 23:00:00,,0.22084575533111114,0.113,0.294
2023-07-28 00:00:00,,0.20622441375166667,0.113,0.289
2023-07-28 01:00:00,,0.2216222507611111,0.112,0.295
2023-07-28 02:00:00,,0.1696000446738889,0.108,0.283
2023-07-28 03:00:00,,0.18824531669861108,0.111,0.272
2023-07-28 04:00:00,,0.2003147224788889,0.109,0.282
2023-07-28 05:00:00,,0.19233218371500002,0.106,0.286
2023-07-28 06:00:00,,0.16927301142305554,0.11,0.285
2023-07-28 07:00:00,,0.2497271380238889,0.19,0.378
2023-07-28 08:00:00,,0.3513197190986111,0.161,3.287
2023-07-28 09:00:00,,0.2703004451025,0.16,0.347
2023-07-28 10:00:00,,0.26546127449888884,0.186,0.381
2023-07-28 11:00:00,,0.25094836952333327,0.172,0.376
2023-07-28 12:00:00,,0.3883304905983333,0.115,1.776
2023-07-28 13:00:00,,0.3582833493663889,0.185,3.327
2023-07-28 14:00:00,,0.2912779436675,0.161,1.537
2023-07-28 15:00:00,,0.2529587415269445,0.155,0.381
2023-07-28 16:00:00,,0.24935498099333334,0.119,0.419
2023-07-28 17:00:00,,0.9439579360791668,0.121,2.337
2023-07-28 18:00:00,,0.41315175852083336,0.193,0.513
2023-07-28 19:00:00,,0.3890320065933334,0.323,0.508
2023-07-28 20:00:00,,0.38353212025444455,0.323,0.464
2023-07-28 21:00:00,,0.4304523480302778,0.327,0.558
2023-07-28 22:00:00,,0.4565662824213888,0.326,0.536
2023-07-28 23:00:00,,0.30868242851805555,0.121,0.537
2023-07-29 00:00:00,,0.21088806633888887,0.118,0.369
2023-07-29 01:00:00,,0.1885070051322222,0.117,0.293
2023-07-29 02:00:00,,0.21009028986638886,0.116,0.286
2023-07-29 03:00:00,,0.20783335185166665,0.116,0.286
2023-07-29 04:00:00,,0.1764367725325,0.116,0.289
2023-07-29 05:00:00,,0.17511312802833334,0.111,0.292
2023-07-29 06:00:00,,0.18794631947555554,0.111,0.274
2023-07-29 07:00:00,,0.28493652299166666,0.113,0.373
2023-07-29 08:00:00,,0.20477192994277774,0.093,0.369
2023-07-29 09:00:00,,0.16929771797,-0.326,0.448
2023-07-29 10:00:00,,0.1846433497658333,-0.086,0.658
2023-07-29 11:00:00,,0.3213771381163889,-0.001,3.151
2023-07-29 12:00:00,,0.31398672869333333,-0.494,0.812
2023-07-29 13:00:00,,1.421611425052222,-0.297,5.604
2023-07-29 14:00:00,,0.919789919191389,-0.05,3.808
2023-07-29 15:00:00,,0.6538209442619444,0.006,2.589
2023-07-29 16:00:00,,0.8347717908100002,0.176,2.612
2023-07-29 17:00:00,,0.34987757003000003,0.158,0.448
2023-07-29 18:00:00,,0.33902970469416666,0.133,3.123
2023-07-29 19:00:00,,0.18502172186527777,0.114,0.298
2023-07-29 20:00:00,,0.18256004003722223,0.113,0.325
2023-07-29 21:00:00,,0.38151904202472214,0.245,0.509
2023-07-29 22:00:00,,0.2742924347027778,0.168,0.352
2023-07-29 23:00:00,,0.25472985523861114,0.145,0.356
2023-07-30 00:00:00,,0.20306911792333338,0.116,0.312
2023-07-30 01:00:00,,0.19965409180138893,0.113,0.284
2023-07-30 02:00:00,,0.20578578126694444,0.112,0.296
2023-07-30 03:00:00,,0.18814323790694445,0.112,0.285
2023-07-30 04:00:00,,0.17072803501194445,0.11,0.284
2023-07-30 05:00:00,,0.16938716564027778,0.113,0.282
2023-07-30 06:00:00,,0.20904418962138882,0.106,0.291
2023-07-30 07:00:00,,0.2896067326344445,0.098,1.369
2023-07-30 08:00:00,,0.19190430559055552,0.061,0.293
2023-07-30 09:00:00,,0.3168499121444444,0.099,0.635
2023-07-30 10:00:00,,0.24336609285888888,-0.195,0.556
2023-07-30 11:00:00,,0.3459157610077778,-0.223,3.057
2023-07-30 12:00:00,,0.8993805044488888,-0.195,2.499
2023-07-30 13:00:00,,0.6589759557691667,0.121,2.551
2023-07-30 14:00:00,,1.8658841057605553,0.147,7.34
2023-07-30 15:00:00,,0.30376243047055557,0.14,0.721
2023-07-30 16:00:00,,0.4589214313255556,0.118,3.025
2023-07-30 17:00:00,,1.9691283801427775,0.12,4.102
2023-07-30 18:00:00,,0.3928320011225,0.112,3.329
2023-07-30 19:00:00,,0.9479327478119446,0.2,2.32
2023-07-30 20:00:00,,0.30454089843861104,0.22,0.461
2023-07-30 21:00:00,,0.32460163035083334,0.25,0.452
2023-07-30 22:00:00,,0.24722481502583335,0.152,0.352
2023-07-30 23:00:00,,0.1963047217425,0.118,0.297
2023-07-31 00:00:00,,0.2051733919341667,0.1,0.294
2023-07-31 01:00:00,,0.20457133996666665,0.105,0.44
2023-07-31 02:00:00,,0.10634776721194444,0.041,0.209
2023-07-31 03:00:00,,0.16019460258499998,-0.271,1.556
2023-07-31 04:00:00,,0.1760788396063889,-0.856,3.42
2023-07-31 05:00:00,,0.20767495722833332,0.114,0.29
2023-07-31 06:00:00,,0.2075859145583333,0.114,0.295
2023-07-31 07:00:00,,0.3862487323772223,0.114,0.687
2023-07-31 08:00:00,,0.3431705766219444,0.171,3.303
2023-07-31 09:00:00,,0.2904200814563889,0.143,0.384
2023-07-31 10:00:00,,0.2681641176319444,0.112,0.353
2023-07-31 11:00:00,,0.3018342792186111,0.171,3.238
2023-07-31 12:00:00,,0.25940257705527775,0.12,1.522
2023-07-31 13:00:00,,0.25400875623194447,0.171,0.344
2023-07-31 14:00:00,,0.26483246936777777,0.169,0.491
2023-07-31 15:00:00,,0.3141600864313889,0.166,3.333
2023-07-31 16:00:00,,0.2408804861247222,0.179,0.357
2023-07-31 17:00:00,,0.30974384820527784,0.195,0.442
2023-07-31 18:00:00,,0.335855292743889,0.117,3.264
2023-07-31 19:00:00,,0.31343597044444443,0.114,3.135
2023-07-31 20:00:00,,0.19693857241694446,0.112,1.455
2023-07-31 21:00:00,,0.2180449547519445,0.145,0.387
2023-07-31 22:00:00,,0.2551959233636112,0.118,0.432
2023-07-31 23:00:00,,0.22120854789416663,0.115,0.306
2023-08-01 00:00:00,,0.19190849766055554,0.115,0.293
2023-08-01 01:00:00,,0.1787625470033333,0.117,0.298
2023-08-01 02:00:00,,0.17311235063722222,0.112,0.262
2023-08-01 03:00:00,,0.25574644603,0.113,0.581
2023-08-01 04:00:00,,0.27016915049833334,0.112,0.562
2023-08-01 05:00:00,,0.17320312628333331,0.113,0.297
2023-08-01 06:00:00,,0.20385048032749997,0.11,0.282
2023-08-01 07:00:00,,0.3532839283113889,0.115,1.568
2023-08-01 08:00:00,,0.1837678888297222,0.104,0.29
2023-08-01 09:00:00,,0.16847014039777783,0.049,0.295
2023-08-01 10:00:00,,0.20212602550777778,-0.058,0.356
2023-08-01 11:00:00,,0.2182112546536111,0.115,0.316
2023-08-01 12:00:00,,0.21260628217333336,0.126,0.301
2023-08-01 13:00:00,,0.17957985207916669,0.118,0.287
2023-08-01 14:00:00,,0.22405707324416665,0.121,0.321
2023-08-01 15:00:00,,0.2111223757641667,0.123,0.29
2023-08-01 16:00:00,,0.2167953915863889,0.118,0.3
2023-08-01 17:00:00,,0.273221440595,0.12,0.393
2023-08-01 18:00:00,,0.1820308197527777,0.115,0.337
2023-08-01 19:00:00,,0.9590077948522223,0.158,2.267
2023-08-01 20:00:00,,0.3098013377041667,0.113,0.451
2023-08-01 21:00:00,,0.46748160080250006,0.113,3.565
2023-08-01 22:00:00,,0.21154312394472227,0.12,0.325
2023-08-01 23:00:00,,0.22143234926583333,0.125,0.315
2023-08-02 00:00:00,,0.28626661389583336,0.114,0.6
2023-08-02 01:00:00,,0.24714940671444444,0.113,0.402
2023-08-02 02:00:00,,0.16683029777277777,0.112,0.286
2023-08-02 03:00:00,,0.20459520825611108,0.111,0.277
2023-08-02 04:00:00,,0.2054444067894445,0.111,0.285
2023-08-02 05:00:00,,0.16714423792333333,0.112,0.285
2023-08-02 06:00:00,,0.16655232075083332,0.112,0.252
2023-08-02 07:00:00,,0.3381296724022222,0.114,1.475
2023-08-02 08:00:00,,0.20373765841055555,-0.036,0.6
2023-08-02 09:00:00,,0.16916036165777779,-0.111,0.961
2023-08-02 10:00:00,,0.19865523169333332,-0.067,0.797
2023-08-02 11:00:00,,0.2358851217747223,-0.048,0.533
2023-08-02 12:00:00,,0.24037353426361108,0.113,0.372
2023-08-02 13:00:00,,0.1926331888988889,0.08,0.464
2023-08-02 14:00:00,,0.2295002108702778,0.123,0.369
2023-08-02 15:00:00,,0.2113725002036111,0.124,0.317
2023-08-02 16:00:00,,0.17723742021388889,0.12,0.305
2023-08-02 17:00:00,,0.2885690672077778,0.194,0.367
2023-08-02 18:00:00,,0.28963512362472216,0.141,0.382
2023-08-02 19:00:00,,0.3415747090241667,0.112,3.231
2023-08-02 20:00:00,,0.28045089572000004,0.12,1.37
2023-08-02 21:00:00,,0.27929800331916665,0.194,0.416
2023-08-02 22:00:00,,0.30722675862444443,0.14,0.475
2023-08-02 23:00:00,,0.25014408173527775,0.114,0.618
2023-08-03 00:00:00,,0.26758953631666665,0.241,0.418
2023-08-03 01:00:00,,0.1722690717866667,0.11,0.292
2023-08-03 02:00:00,,0.19261870350333335,0.11,0.265
2023-08-03 03:00:00,,0.20914478652388888,0.11,0.286
2023-08-03 04:00:00,,0.1726236141519445,0.108,0.281
2023-08-03 05:00:00,,0.16263901691666668,0.102,0.29
2023-08-03 06:00:00,,0.20027165517861115,0.112,0.28
